gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
382065419	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Colonia La Brava	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-30.44977	-60.13837			30.0	0.0	0.0	0.0	1967-03-22T00:00:00	22	3	1967	2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M	221				CC_BY_4_0		Ríos C.			2021-03-30T12:17:37.419Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065418	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Colonia La Brava	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-30.44977	-60.13837			30.0	0.0	0.0	0.0	1966-08-03T00:00:00	3	8	1966	2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M	217				CC_BY_4_0		Ríos C.			2021-03-30T12:17:37.419Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065413	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Ruta nacional nº 11, 5 km al norte de Sauce Viejo	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-31.72488	-60.81134			17.0	0.0	0.0	0.0	2008-12-30T00:00:00	30	12	2008	2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M	1044				CC_BY_4_0		Pautasso A.			2021-03-30T12:17:37.417Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065412	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Ruta provincial nº 11, 500 m del acceso a Strobel	Entre Ríos	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-32.05227	-60.61248			27.0	0.0	0.0	0.0					2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M	1042				CC_BY_4_0		Manzano A. y Aceñolaza			2021-03-30T12:17:37.418Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065400	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Arroyo Potrero	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-31.51279	-60.46892			18.0	0.0	0.0	0.0					2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M.O	558				CC_BY_4_0		Pautasso A.			2021-03-30T12:17:37.417Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065399	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Ruta provincial nº 1, km 62, 9,85 km al sur de Cayastá	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-31.22981	-60.23602			19.0	0.0	0.0	0.0	2005-10-08T00:00:00	8	10	2005	2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M.O	557				CC_BY_4_0		Pautasso A. y Cazenave J.			2021-03-30T12:17:37.586Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382065398	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Oncifelis geoffroyi (d'Orbigny & Gervais, 1844)	Oncifelis geoffroyi	D'Orbigny y Gervais, 1844	AR	Santa Fe,Reserva Ecológica El Pozo	Santa Fe	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-31.59919	-60.68169			18.0	0.0	0.0	0.0					2434947	2434942	PRESERVED_SPECIMEN	APN-AR-MFA	ZV-M.O	445				CC_BY_4_0		Sra. De Tardivo			2021-03-30T12:17:37.586Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382063012	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	<p>a 150mt control acceso Sheraton</p>	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-25.68159	-54.45527			183.0	0.0	0.0	0.0	2004-08-07T00:00:00	7	8	2004	2434930	2434930	HUMAN_OBSERVATION	APN-AR	NEA-IABIN	APN-IG-80				CC_BY_4_0		Larramendi Gustavo (UTE)			2021-03-30T12:17:37.294Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382062945	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	<p>Arroyo Yacuy -&nbsp; en el extremo SO de un tramo de 300m donde el arroyo corre de NE a SO (240&deg;-40&deg;) y luego hace una S muy pronunciada, una hora caminando aguas arriba desde la RN 101.</p>	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-25.69786	-54.16541			250.0	0.0	0.0	0.0	2006-08-06T00:00:00	6	8	2006	2434930	2434930	HUMAN_OBSERVATION	APN-AR	NEA-IABIN	APN-IG-383				CC_BY_4_0		Guillermo Gil			2021-03-30T12:17:37.171Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382062865	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	<p>Area Cataratas, al costado de las v&iacute;as del tren proximo a la estaci&oacute;n circuitos</p>	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-25.68405	-54.44971			187.0	0.0	0.0	0.0	2003-07-27T00:00:00	27	7	2003	2434930	2434930	HUMAN_OBSERVATION	APN-AR	NEA-IABIN	APN-IG-1				CC_BY_4_0		Morales, Martín y Ramón Olivera			2021-03-30T12:17:37.249Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382062560	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	El Doradito,Parque Provincial Isla Caraguatay	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-26.61667	-54.8					0.0	0.0					2434930	2434930	PRESERVED_SPECIMEN	APN-AR-FHNFA	Mast.002	CFA08338				CC_BY_4_0		H. R. Basiluk-Indios Guaraníes			2021-03-30T12:17:37.906Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382062559	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	El Doradito,Parque Provincial Isla Caraguatay	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-26.61667	-54.8					0.0	0.0					2434930	2434930	PRESERVED_SPECIMEN	APN-AR-FHNFA	Mast.002	CFA08337				CC_BY_4_0		H. R. Basiluk-Indios Guaraníes			2021-03-30T12:17:37.905Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
382062558	a6058f47-15ae-412e-b316-912dd6e2ec9b		Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus		SPECIES	Leopardus tigrinus (Schreber, 1775)	Leopardus tigrinus	Schreber, 1775	AR	El Doradito,Parque Provincial Isla Caraguatay	Misiones	PRESENT		979dd240-16f7-11df-b5b3-b8a03c50a862	-26.61667	-54.8					0.0	0.0					2434930	2434930	PRESERVED_SPECIMEN	APN-AR-FHNFA	Mast.002	CFA08336				CC_BY_4_0		H. R. Basiluk-Indios Guaraníes			2021-03-30T12:17:37.906Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
373202123	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:24473	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Delta del Paraná, INTA	Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-34.173237	-58.862937	588.6										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	24473				CC_BY_4_0					2021-04-04T23:21:30.173Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373202111	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:24214	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.15553	-60.026256	490060.62										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	24214				CC_BY_4_0					2021-04-04T23:21:29.860Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373202099	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:24048	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Baradero	Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-33.808295	-59.507685	271751.45										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	24048				CC_BY_4_0					2021-04-04T23:21:30.013Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201896	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:963-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Santiago del Estero	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-27.717321	-63.402237	231450.49										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	963-36.				CC_BY_4_0					2021-04-04T23:21:31.308Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201890	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:946-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Nahuel Huapi	Neuquén	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-41.043629	-71.142877	1579.77										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	946-36.				CC_BY_4_0					2021-04-04T23:21:29.428Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201863	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:76-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Junín de los Andes	Neuquén	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-39.94722	-71.07354	1616.01										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	76-38.				CC_BY_4_0					2021-04-04T23:21:29.598Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201845	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:58-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Sierra de la Ventana	Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-38.125673	-61.75874	23825.69										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	58-36.				CC_BY_4_0					2021-04-04T23:21:31Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201840	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:57-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Sierra de la Ventana	Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-38.125673	-61.75874	23825.69										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	57-36.				CC_BY_4_0					2021-04-04T23:21:30.352Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201833	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:56-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Sierra de la Ventana	Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-38.125673	-61.75874	23825.69										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	56-36.				CC_BY_4_0					2021-04-04T23:21:30.171Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201814	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:45-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Jujuy	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-23.162614	-65.704859	188223.85										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	45-38.				CC_BY_4_0					2021-04-04T23:21:30.705Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201799	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:404-47.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Pozo de Maza	Formosa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-23.570515	-61.706575	345.87										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	404-47.				CC_BY_4_0					2021-04-04T23:21:30.397Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201786	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:381-39.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Loventuel	La Pampa	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-36.19384	-65.284731	2055.25										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	381-39.				CC_BY_4_0					2021-04-04T23:21:30.183Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201703	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:30-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Buenos Aires	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-37.15553	-60.026256	490060.62										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	30-36.				CC_BY_4_0					2021-04-04T23:21:29.497Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201677	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:260-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Córdoba	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-32.124566	-64.578601	45173.48										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	260-38.				CC_BY_4_0					2021-04-04T23:21:29.508Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201673	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:259-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Córdoba	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-32.124566	-64.578601	45173.48										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	259-38.				CC_BY_4_0					2021-04-04T23:21:29.600Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201668	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:258-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Córdoba	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-32.124566	-64.578601	45173.48										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	258-38.				CC_BY_4_0					2021-04-04T23:21:29.670Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201661	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:25-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Chaco	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.034903	-60.894165	291501.38										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	25-38.				CC_BY_4_0					2021-04-04T23:21:31.252Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201644	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:24-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Chaco	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.034903	-60.894165	291501.38										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	24-38.				CC_BY_4_0					2021-04-04T23:21:31.329Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201640	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:233-36.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi	salinarum	SUBSPECIES	Leopardus geoffroyi salinarum (Thomas, 1903)	Leopardus geoffroyi subsp. salinarum		AR	Dragones	Salta	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-23.24864	-63.339353	489.59										6164558	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	233-36.				CC_BY_4_0					2021-04-04T23:21:31.462Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201636	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:23-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Chaco	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.034903	-60.894165	291501.38										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	23-38.				CC_BY_4_0					2021-04-04T23:21:31.057Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201626	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:22-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Chaco	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.034903	-60.894165	291501.38										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	22-38.				CC_BY_4_0					2021-04-04T23:21:30.417Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201621	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:219-41.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		La Rioja	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-29.857547	-67.511691	276771.91										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	219-41.				CC_BY_4_0					2021-04-04T23:21:31.698Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201605	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:21-38.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR		Chaco	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-26.034903	-60.894165	291501.38										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	21-38.				CC_BY_4_0					2021-04-04T23:21:30.204Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
373201600	512c11b0-a103-11de-88ae-b8a03c50a862	MACN:MACN-Ma:209-39.	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus geoffroyi		SPECIES	Leopardus geoffroyi (d'Orbigny & Gervais, 1844)	Leopardus geoffroyi		AR	Bialet Massé	Córdoba	PRESENT		2e4af590-37d0-11d9-8439-b8a03c50a862	-31.298316	-64.466776	2702.91										2434942	2434942	PRESERVED_SPECIMEN	MACN	MACN-Ma	209-39.				CC_BY_4_0					2021-04-04T23:21:31.460Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
